Machine_ID,Week_Start_Date,Scheduled_Hours,Actual_Uptime_Hours,Uptime_Percentage,Downtime_Reason,Downtime_Duration,Maintenance_Type,Machine_Location,Machine_Model,Operator_Shift,Last_Maintenance_Date,Number_of_Breakdowns,MTBF_Hours,MTTR_Hours,Energy_Consumption_kWh,Output_Quantity,Fixed_Cost_Per_Hour,Variable_Cost_Per_Unit,Energy_Cost_Per_kWh,Maintenance_Parts_Cost,Labor_Cost,Reject_Quantity,Cycle_Time_Per_Unit(hr),Setup_Time,Utilization_Rate,Breakdown_Type,Parts_Replaced,Maintenance_Cost_Type,Quantity_Sold,Fixed_Cost_Per_Unit,Head_On_Cost_Per_Unit,Operator_Shift.1,Selling_Price_Per_Unit,Fixed_Cost,Variable_Cost,Base_Cost,Head_On_Cost,Total_Cost_Per_Unit,Total_Revenue,DownTime_Time_Cost_hr,DownTime_Cost,Profit_margin(%),Net_Profit
MCH018,2025-05-13,168,134.21,95.08,Gearbox Failure,36.12,Unscheduled,Plant B,TX-300,Night,2025-05-03,2,46.17,2.26,3475.78,2219,60,13.27978767,0.12,1373,2000,17,0.085820337,2.496495396,98.19642857,Mechanical,Fuse,Preventive,1322,4.587657018,3.471360465,Morning,26.37336593,10080,26794.97323,32501.85209,8775.795247,18.59930706,35457.33346,150,5418,17.94214541,11397.20729
MCH034,2025-05-13,168,132.2,98.19,Electrical Fault,24.42,Scheduled,Plant B,TX-200,Evening,2025-03-15,1,79.84,4.32,2912.93,1691,70,10.07371087,0.12,1132,3300.4,13,0.095789474,2.570671128,75.83333333,Electrical,PLC Module,Corrective,2290,6.025104603,2.800538715,Morning,25.43857877,11760,18693.08951,36354.26969,3425.747689,21.06372417,39734.31104,150,2838,23.78403617,3322.231792
MCH029,2025-05-13,168,164.97,87.04,Operator Delay,35.8,Scheduled,Plant B,TX-200,Night,2025-04-21,2,46.17,1.2,3071.85,1787,70,11.03475332,0.12,1068,3313.4,6,0.095789474,2.668398969,88.21428571,Software,HMI Panel,Preventive,1606,5.891291642,3.471360465,Morning,29.96226933,8400,16853.61318,32823.20452,3724.716491,25.43058481,47105.74089,150,4423.5,11.41105749,13468.23444
MCH010,2025-05-13,168,133.97,80.1,Gearbox Failure,8.27,Unscheduled,Plant A,TX-200,Night,2025-05-03,4,40.69,2.48,3190.32,2500,60,13.51628592,0.12,1662,3107,14,0.090763501,3.019910818,72.61904762,Mechanical,PLC Module,Preventive,1668,5.226666667,2.598439217,Morning,24.77142367,10080,25016.03538,27966.73652,5857.282473,23.30175187,43637.01964,150,526.5,15.48688494,1486.711495
MCH028,2025-05-13,168,134.57,72.66,Operator Delay,3.03,Emergency,Plant B,TX-200,Evening,2025-04-16,8,44.86,2.13,3156.07,2247,50,13.27978767,0.12,1970,2691.4,6,0.067869008,2.973644951,89.29761905,Software,"Gear, Bearing",Corrective,2060,5.880980163,2.947561646,Evening,23.93397027,10080,18444.96461,33555.53836,6313.02275,23.12389941,51996.92862,150,244.5,-0.215508387,8199.621681
MCH020,2025-05-13,168,145.22,88.74,Gearbox Failure,34.03,Emergency,Plant B,TX-200,Evening,2025-04-21,3,150.02,1.88,3519.06,1712,60,10.43787544,0.12,1280,2964,14,0.0670583,2.628917085,99.0297619,Other,"Contactor, Capacitor",Corrective,1718,6.288209607,3.781314662,Evening,24.63638317,10080,17182.12783,26659.44082,6707.506749,23.45001484,47105.74089,150,4765.5,3.741631492,9895.932596
MCH012,2025-05-13,168,136.23,88.74,Gearbox Failure,30.43,Unscheduled,Plant C,TX-200,Night,2025-04-25,4,65.94,3.41,3446.84,1329,60,13.45797152,0.12,1052,2770.2,17,0.075345785,1.864567757,98.83928571,Mechanical,Relay,Preventive,1705,84,3.864286766,Evening,26.37336593,10080,21459.61056,35751.62941,5314.453649,19.80387447,38081.40195,150,4344,23.78403617,2751.893879
MCH005,2025-05-13,168,166.05,92.95,Electrical Fault,18.66,Scheduled,Plant B,TX-100,Night,2025-05-02,2,39.04,2.5,3606.91,2271,60,13.27978767,0.12,1334,2780.8,30,0.082908879,2.627930184,82.44642857,Mechanical,Gear,Corrective,1322,5.017921147,3.562858007,Morning,26.11769441,10080,24153.60294,32284.17785,5314.453649,21.77689326,42654.98603,150,-268.5,19.3375793,-89.12133801
MCH005,2025-05-13,168,149.34,79.89,Operator Delay,18.74,Scheduled,Plant C,TX-100,Night,2025-05-03,0,69.50297872,2.48,4000,2500,60,11.86188004,0.12,1899,4000,14,0.091835891,2.797645681,73.18452381,Other,"Misc Part, Valve",Corrective,1624,7.024390244,2.738407425,Morning,24.93159484,11760,21853.5745,36106.5692,5737.495988,21.77689326,31253.84839,150,4602,3.852691151,8299.61179
MCH047,2025-05-13,168,160.82,83.44,Preventive Maintenance,3.51,Emergency,Plant A,TX-200,Evening,2025-05-01,2,41.42,3.25,3384.47,1912,60,10.77253146,0.12,1983,2440,5,0.076909091,1.795478184,73.93452381,Electrical,"Misc Part, Valve",Corrective,1790,3.738317757,2.967927986,Evening,24.69499373,11760,21459.61056,33930.49865,5358.881155,18.74331158,56096.08838,150,5014.5,7.806146577,12641.17062
MCH019,2025-05-13,168,166.17,91.66,Power Outage,3.51,Scheduled,Plant A,TX-200,Morning,2025-03-27,3,67.11,1.62,3446.84,1796,60,10.03628962,0.12,1052,2770.2,18,0.073967543,2.294327665,98.61309524,Mechanical,Bearing,Preventive,1665,8.115942029,3.656281163,Evening,25.74455436,10080,25050.08653,34233.60294,5882.567218,22.30096864,38081.40195,150,5373,-2.064458868,9958.600645
MCH003,2025-05-13,168,168,98.84,Preventive Maintenance,31.56,Unscheduled,Plant A,TX-300,Morning,2025-04-12,0,33.49,2.87,3911.88,1509,50,10.95476013,0.12,1760,2440,9,0.077638808,3.367383648,78.67857143,Mechanical,"Contactor, Fuse",Corrective,1596,7.024390244,4.01238606,Morning,27.09407318,8400,17182.12783,26659.44082,8805.26776,25.64784476,47410.25868,150,3750,20.41146489,13468.23444
MCH017,2025-05-13,168,122.07,92.95,Electrical Fault,12.65,Emergency,Plant C,TX-300,Evening,2025-03-21,1,33.27,3.105957447,2879.61,1329,60,10.42333638,0.12,1507,3241.4,6,0.097964602,2.973644951,81.21428571,Electrical,"Fuse, Capacitor",Preventive,1311,5.084745763,2.878763125,Evening,27.33788347,10080,25016.03538,26844.96461,5857.282473,22.17151994,68913.21945,150,2598,-2.064458868,18823.37307
MCH042,2025-05-13,168,164.97,98.19,Operator Delay,1.95,Unscheduled,Plant A,TX-200,Morning,2025-05-04,4,40.98,1.35,3796.76,1927,50,12.22472694,0.12,1911,2656.8,5,0.09675696,1.966432823,98.64880952,Other,Capacitor,Corrective,2212,5.566600398,3.163448144,Night,26.41908979,8400,16853.61318,30887.37175,5878.170685,27.12001598,55629.08308,150,6090,0.205431433,8450.107565
MCH042,2025-05-13,168,165.02,89.69,Electrical Fault,33.43,Emergency,Plant C,TX-100,Morning,2025-04-26,1,168.73,4.55,2643.16,1694,50,12.79596295,0.12,1863,2803.6,17,0.085635703,1.766233857,92.4702381,Software,"HMI Panel, PLC Module",Preventive,1718,4.704,2.845080525,Night,24.40342696,11760,20476.39433,35321.60931,6958.261687,25.64784476,61575.14976,150,4173,3.741631492,3827.845214
MCH025,2025-05-13,168,162.07,73.93,Preventive Maintenance,0,Emergency,Plant B,TX-100,Night,2025-03-19,0,69.50297872,1.35,4034.79,1881,70,10.2460681,0.12,1137,3395.8,18,0.067869008,1.988706311,98.91071429,Electrical,"Belt, Shaft",Preventive,1349,6.021505376,3.920946832,Night,26.67951181,11760,17457.02471,30656.80659,6567.12687,21.34851335,44419.39886,150,2103,13.25558471,13404.07384
MCH017,2025-05-13,168,159.57,98.19,Power Outage,30.43,Emergency,Plant C,TX-100,Evening,2025-03-26,0,2,1.35,3083.52,1366,60,13.63480524,0.12,1784,3107,6,0.2,2.294327665,79.07142857,Mechanical,Firmware Chip,Corrective,2126,5.271966527,3.683210473,Night,24.63638317,10080,16711.33708,31933.5745,8030.018495,25.72550941,48850.18612,150,2970,-12.84253704,95.44191174
MCH045,2025-05-13,168,162.07,78.68,Operator Delay,8.27,Emergency,Plant B,TX-300,Evening,2025-04-22,4,40.98,2.5,3379.29,1712,70,10.77253146,0.12,1329,2679.4,17,0.077177273,1.709738333,73.18452381,Electrical,Gear,Corrective,1441,6.003062787,2.50154422,Morning,25.81299635,8400,19678.84466,41033.3345,5197.795951,25.72550941,54834.50037,150,1264.5,21.87380657,1486.711495
MCH050,2025-05-13,168,155.35,98.19,Electrical Fault,5.93,Emergency,Plant C,TX-200,Evening,2025-05-02,4,65.94,24,2729.65,2211,70,11.03475332,0.12,1373,2571.8,16,0.0670583,2.459164204,78.5,Electrical,"Shaft, Gear",Corrective,1490,6.025104603,2.738407425,Morning,23.05994853,11760,13456.86459,30656.80659,5882.567218,419.3244468,43823.09957,150,340.5,16.95874364,-4576.94988
MCH003,2025-05-13,168,159.68,73.19,Preventive Maintenance,1.63,Scheduled,Plant C,TX-200,Night,2025-04-15,5,41.42,4.04,3674.35,1611,70,13.27471768,0.12,1137,3241.4,5,0.076130031,2.715110445,85.11904762,Mechanical,"Belt, Bearing",Corrective,1823,5.084745763,4.01238606,Morning,29.84684557,8400,21459.61056,32501.85209,6017.622233,27.61379811,42157.00572,150,2811,23.41696001,16402.58362
MCH028,2025-05-13,168,165.73,76.54,Gearbox Failure,29.49,Scheduled,Plant C,TX-200,Evening,2025-05-01,4,56.6,2.79,3423.11,1981,50,13.96590134,0.12,1125,3193.6,15,0.07125,2.668398969,98.91071429,Mechanical,Capacitor,Corrective,1676,6.025104603,3.514078386,Night,23.75633309,11760,21853.5745,29859.61056,5314.453649,26.91416988,45241.01722,150,340.5,-4.102136184,5913.208951
MCH016,2025-05-13,168,169.79,95.08,Preventive Maintenance,24.42,Unscheduled,Plant B,TX-100,Night,2025-05-01,0,69.50297872,2.24,3083.52,2200,50,10.91450065,0.12,1545,2484.2,10,0.088502496,1,95.72619048,Electrical,"Contactor, Capacitor",Preventive,1596,6.241486068,3.586634009,Night,23.61737015,11760,22421.85209,30556.39433,6567.12687,19.8924859,54565.75147,150,2103,-25.73460608,3827.845214
MCH046,2025-05-13,168,169.79,99.03,Electrical Fault,12.65,Emergency,Plant B,TX-300,Evening,2025-04-05,7,79.84,2.87,3606.91,2203,50,10.62936264,0.12,1758,2691.4,15,0.073429844,1.603270956,78.5,Other,"Misc Part, Valve",Preventive,2195,7.024390244,2.598439217,Night,28.06219311,10080,25671.62941,27966.73652,5358.881155,17.79168664,40464.31061,150,5014.5,-2.064458868,-1305.23507
MCH040,2025-05-13,168,164.49,72.66,Gearbox Failure,18.66,Unscheduled,Plant B,TX-300,Night,2025-04-05,4,143.58,2.79,3606.91,1953,60,11.30573431,0.12,1052,3241.4,14,0.073729269,3.184628071,79.07142857,Electrical,Bearing,Corrective,1773,4.967474867,3.656476439,Night,23.93397027,11760,13456.86459,35463.08709,5737.495988,18.59930706,51996.92862,150,22200,-25.73460608,9895.932596
MCH045,2025-05-13,168,165.02,95.72,Power Outage,30.68,Unscheduled,Plant C,TX-200,Night,2025-04-25,5,54.99,2.48,2855.54,2500,50,12.06431608,0.12,1758,2548,5,0.071594203,1.624682725,101.0654762,Mechanical,"Shaft, Bearing",Preventive,2183,84,3.163448144,Night,21.84988671,8400,18444.96461,35096.03538,5737.495988,23.45001484,35638.98525,150,2838,23.78403617,13468.23444
MCH031,2025-05-13,168,134.57,73.19,Gearbox Failure,18.74,Unscheduled,Plant C,TX-200,Evening,2025-03-30,2,136.23,4.55,2774.42,1727,70,13.27471768,0.12,1882,3079.6,5,0.2,2.475619602,98.22619048,Software,Relay,Preventive,1596,6.021505376,33.40412543,Night,26.67951181,11760,21654.26082,31933.5745,5734.687488,22.61740595,2549.121652,150,5418,14.58571111,14687.29977
MCH039,2025-05-13,168,122.95,98.65,Power Outage,35.8,Unscheduled,Plant B,TX-300,Night,2025-04-06,5,82.86,1.88,4000,1881,50,11.30573431,0.12,1541,3079.6,17,0.075246495,2.562531508,81.21428571,Electrical,Gear,Preventive,1606,4.863925883,3.656476439,Evening,27.09407318,8400,13456.86459,29758.84466,6231.921593,24.14079988,57514.87141,150,5104.5,7.63544456,13041.8574
MCH003,2025-05-13,168,122.07,98.62,Preventive Maintenance,7.18,Scheduled,Plant C,TX-100,Night,2025-04-12,7,2,2.5,3167.41,1509,60,12.08504125,0.12,1000,2770.2,14,0.097521982,2.570671128,100.4345238,Electrical,Capacitor,Preventive,1944,4.382608696,3.738881149,Evening,27.09407318,8400,18560.68288,38554.97323,6958.261687,25.01176916,44419.39886,150,2970,12.97098292,11062.97199
MCH018,2025-05-13,168,132.84,100,Operator Delay,11.84,Emergency,Plant A,TX-200,Morning,2025-03-27,1,71.5,2.88,3638.17,1329,50,10.00448045,0.12,1863,3289.8,6,0.073429844,2.496495396,101.0654762,Other,"Sensor, Misc Part",Corrective,1489,5.647058824,2.845080525,Night,23.05994853,10080,21323.0828,27966.73652,5197.795951,25.43058481,35637.16523,150,6568.5,-1.032217505,9998.549624
MCH038,2025-05-13,168,134.21,79.07,Electrical Fault,18.66,Unscheduled,Plant A,TX-100,Night,2025-04-18,0,46.35,2.48,3070.37,1714,50,13.63480524,0.12,1784,2691.4,5,0.077177273,5,98.83928571,Mechanical,Misc Part,Corrective,1944,5.647058824,3.163448144,Morning,24.63638317,10080,23850.49865,38198.98641,3771.020871,21.1516844,39734.31104,150,-268.5,18.73134298,2509.456938
MCH002,2025-05-13,168,166.17,98.62,Operator Delay,40.6,Emergency,Plant A,TX-100,Morning,2025-04-25,4,136.44,2.26,3911.88,1927,60,11.30573431,0.12,1137,3313.4,14,0.09675696,2.628917085,95.07738095,Mechanical,Contactor,Preventive,1711,4.518153294,2.69700269,Night,20.71105926,11760,29798.98641,31933.5745,6567.12687,31.66609065,55130.83736,150,5418,23.41696001,95.44191174
MCH042,2025-05-13,168,136.44,95,Power Outage,28.96,Scheduled,Plant A,TX-200,Evening,2025-04-25,2,31.05,2.26,3456.06,1712,60,13.36048601,0.12,1899,2644,5,0.077177273,2.715110445,88.8452381,Software,Bearing,Corrective,1708,5.084745763,3.985222559,Evening,26.67951181,8400,16853.61318,34997.42299,6757.2093,22.60115175,56096.08838,150,1240.5,10.40313738,-8043.054767
MCH017,2025-05-13,168,148.2,100,Operator Delay,8.32,Scheduled,Plant A,TX-100,Evening,2025-05-03,2,69.50297872,4.04,3149.95,1959,50,10.71798929,0.12,1751,2548,18,0.093208232,1.560944305,92.4702381,Software,"Relay, Capacitor",Corrective,2200,6.025104603,2.981114111,Evening,24.69499373,10080,24949.30648,21856.86459,8805.26776,24.24865207,57724.56779,150,3909,-4.102136184,-8043.054767
MCH041,2025-05-13,168,137.32,79.07,Preventive Maintenance,27.82,Emergency,Plant A,TX-200,Morning,2025-04-21,2,136.23,3.25,3034.89,1712,50,13.84526115,0.12,1796,2644,15,0.066972147,2.973644951,84.48809524,Software,"Fuse, Capacitor",Preventive,2186,9.25984252,3.778621989,Morning,24.76363695,10080,20945.50136,26933.61318,5878.170685,26.42223946,44759.40889,150,4423.5,12.97098292,-2320.700639
MCH034,2025-05-13,168,148.2,99.03,Gearbox Failure,1.95,Unscheduled,Plant C,TX-300,Night,2025-01-01,3,46.35,2.24,3446.84,1366,70,11.33603551,0.12,1042,3374.6,10,0.077177273,2.475619602,88.89285714,Software,Relay,Preventive,2091,5.271966527,3.864286766,Morning,28.06219311,10080,21459.61056,27364.43246,5873.607018,25.94505442,61575.14976,150,2811,-12.84253704,8450.107565
MCH001,2025-05-13,168,146.22,95.72,Operator Delay,45.93,Scheduled,Plant C,TX-300,Evening,2025-03-19,4,56.6,4.55,2897.92,1953,60,12.22472694,0.12,1662,2548,9,0.09675696,2.874331011,89.29761905,Software,"Relay, Capacitor",Corrective,70,6.241486068,3.640141118,Morning,26.37336593,11760,14258.13785,24338.13785,4484.542766,23.45001484,57724.56779,150,22200,16.95874364,5267.940902
MCH046,2025-05-13,168,141.94,97.91,Gearbox Failure,17.98,Emergency,Plant C,TX-100,Morning,2025-03-26,6,136.44,3.105957447,3100.3,1631,70,12.06431608,0.12,1983,3374.6,10,0.071594203,1.766233857,98.22619048,Mechanical,"Contactor, Fuse",Corrective,2060,4.704,2.65329043,Morning,26.5506465,10080,20945.50136,30037.97335,5882.567218,22.49749286,61575.14976,150,5418,17.94214541,12641.17062
MCH039,2025-05-13,168,122.95,79.07,Electrical Fault,30.68,Unscheduled,Plant C,TX-300,Morning,2025-03-19,0,2,2.24,4034.79,2247,60,11.56860485,0.12,1671,3299.4,7,0.097061916,2.570671128,78.5,Software,"Contactor, Capacitor",Preventive,2290,5.088339223,3.618755518,Night,22.25237503,11760,20476.39433,37242.74472,3425.747689,23.30175187,50567.65984,150,4734,7.806146577,3809.024214
MCH026,2025-05-13,168,165.02,86.44,Preventive Maintenance,2.27,Emergency,Plant B,TX-200,Night,2025-04-12,7,63.7,3.25,3446.84,2203,70,10.91450065,0.12,1280,2440,18,0.099061566,1.515068726,92.60119048,Electrical,HMI Panel,Preventive,2195,6.869158879,3.920946832,Morning,24.69499373,10080,16791.9949,26933.61318,5358.881155,21.77819408,51276.84699,150,1864.5,21.87380657,13468.23444
MCH014,2025-05-13,168,169.79,89.69,Power Outage,33.79,Unscheduled,Plant C,TX-100,Morning,2025-03-27,3,69.50297872,4.32,3211.89,1674,60,13.36048601,0.12,1662,3327.4,19,0.0890374,1.675775249,11.9047619,Electrical,Shaft,Preventive,2200,5.647058824,3.5969051,Morning,23.93397027,11760,26794.97323,38198.98641,4230.111276,419.3244468,48897.30002,150,1077,30.4143849,8199.621681
MCH030,2025-05-13,168,148.2,94.98,Electrical Fault,46,Unscheduled,Plant B,TX-200,Night,2025-03-30,0,132.2,3.21,3796.76,1785,50,11.33603551,0.12,1851,3111.4,19,0.07672664,2.715110445,101.0654762,Electrical,PLC Module,Corrective,1697,84,3.802081484,Night,28.95151927,11760,17243.95805,34997.42299,5857.282473,24.24865207,46310.37459,150,0,-2.064458868,3809.024214
MCH008,2025-05-13,168,165.73,83.44,Electrical Fault,30.68,Emergency,Plant B,TX-200,Night,2025-04-24,2,46.17,1.35,3211.89,1727,50,12.79596295,0.12,1105,2985.2,17,0.073429844,1.603270956,100.4345238,Electrical,Capacitor,Corrective,1964,7.37920937,3.163448144,Night,31.11662896,8400,27795.62573,26659.44082,5734.687488,28.31891946,38579.75249,150,3750,30.4143849,8997.349526
MCH037,2025-05-13,168,159.68,88.89,Electrical Fault,22.78,Scheduled,Plant A,TX-100,Evening,2025-04-18,2,51.33,2.48,3746.52,2226,70,10.42333638,0.12,1541,2904.4,15,0.077177273,3.201635036,97.91071429,Electrical,Gear,Preventive,1489,6.025104603,2.546953471,Morning,24.76363695,10080,15161.43099,30320.68288,5857.282473,24.0726426,57724.56779,150,1864.5,13.25558471,5267.940902
MCH037,2025-05-13,168,137.57,83.44,Preventive Maintenance,5.93,Emergency,Plant A,TX-200,Night,2025-04-20,3,26.57,2.48,4034.79,1449,70,13.84848789,0.12,1970,2441.4,19,0.066972147,2.174893668,95.04761905,Electrical,"Belt, Shaft",Preventive,1711,4.967474867,3.562858007,Night,25.81299635,11760,23475.53836,36810.08653,5878.170685,16.75815431,54950.51039,150,2811,24.16743703,-39383.32303
MCH040,2025-05-13,168,131.88,88.74,Electrical Fault,45.05,Scheduled,Plant A,TX-200,Evening,2025-04-15,2,67.11,2.62,2912.93,1251,50,12.93563968,0.12,1280,3289.8,9,0.090763501,3.367383648,95.04761905,Other,"Fuse, Capacitor",Preventive,1946,84,2.586880691,Night,28.06219311,10080,22256.80659,30320.68288,4757.588561,23.30175187,35637.16523,150,-268.5,27.3146041,5809.008085
MCH040,2025-05-13,168,127.4,98.91,Preventive Maintenance,3.51,Scheduled,Plant B,TX-100,Evening,2025-03-31,1,33.27,1.22,3083.52,2250,70,10.64160042,0.12,1784,2803.6,9,0.093208232,2.447939883,92.60119048,Other,Fuse,Corrective,1790,4.784053156,2.800538715,Evening,25.99846343,10080,30953.3345,36709.30648,5719.593207,19.8924859,46459.25415,150,1776,14.58571111,9998.549624
MCH019,2025-05-13,168,138.51,82.76,Power Outage,45.05,Emergency,Plant B,TX-100,Morning,2025-04-12,2,2,2.24,3796.76,1712,60,11.72896314,0.12,1204,2000,13,0.067300586,2.941032123,88.73809524,Mechanical,Relay,Corrective,1665,4.958677686,2.612041627,Evening,29.96226933,10080,20945.50136,24338.13785,3771.020871,21.17714671,60206.96335,150,1248,10.41760864,8081.600547
MCH_999,2025-05-13,168,166.37,79.74,Gearbox Failure,22.78,Scheduled,Plant B,TX-200,Night,2025-04-25,4,63.7,2.87,3071.85,2226,60,10.02058068,0.12,1110,3289.8,14,0.090480612,2.874331011,85.46428571,Electrical,Contactor,Corrective,1237,8.848758465,3.640141118,Evening,25.81299635,10080,26274.26969,29859.61056,5485.97216,23.30175187,48850.18612,150,-109.5,18.19385393,-2320.700639
MCH046,2025-05-13,168,134.57,96.47,Preventive Maintenance,36.12,Scheduled,Plant B,TX-100,Morning,2025-04-26,3,83.08,4.32,3110.78,1615,70,10.02058068,0.12,1068,3289.8,19,0.067869008,1.950665595,72.61904762,Software,Shaft,Corrective,1705,5.230928905,3.562858007,Morning,23.93397027,8400,24949.30648,30054.26082,5045.514825,23.36482485,40464.31061,150,3750,23.41696001,5913.208951
MCH011,2025-05-13,168,159.57,85.47,Operator Delay,1.95,Unscheduled,Plant A,TX-100,Evening,2025-03-18,1,70.09,3.28,4100,1714,60,13.62605488,0.12,1280,2000,13,0.095149105,1.515068726,88.89285714,Mechanical,PLC Module,Corrective,2257,4.869565217,3.640141118,Morning,23.75633309,8400,25050.08653,33083.0828,6378.913354,28.31891946,43823.09957,150,22200,-0.215508387,9958.600645
MCH004,2025-05-13,168,141.94,82.76,Electrical Fault,34.03,Scheduled,Plant A,TX-200,Evening,2025-03-26,2,40.69,1.72,3823.25,2107,70,11.50678145,0.12,1183,2838.8,14,0.084044818,2.208293342,95.72619048,Mechanical,PLC Module,Preventive,1606,8.115942029,3.057750294,Evening,26.37336593,10080,23850.49865,28773.08951,9166.011886,26.42223946,56096.08838,150,340.5,-1544.976208,6651.111066
MCH050,2025-05-13,168,132.18,88.89,Gearbox Failure,31.56,Unscheduled,Plant B,TX-100,Evening,2025-04-04,0,149.26,3.28,3100.3,1803,60,12.22472694,0.12,1105,2637.6,14,0.071594203,2.562531508,100,Mechanical,Bearing,Preventive,1894,84,2.738407425,Night,23.93248798,8400,21063.20452,28356.269,5045.514825,21.77689326,49886.08304,150,244.5,0.205431433,9958.600645
MCH026,2025-05-13,168,146.22,73.19,Preventive Maintenance,28.96,Unscheduled,Plant C,TX-100,Evening,2025-04-18,1,149.26,3.105957447,2774.42,1695,50,13.27471768,0.12,1863,2728.8,13,0.073429844,2.294327665,98.83928571,Mechanical,"HMI Panel, PLC Module",Corrective,1700,7.819148936,3.946780708,Evening,23.93397027,11760,23475.53836,27849.44639,6313.02275,17.79168664,53165.43857,150,5068.5,5.327284724,1534.316186
MCH041,2025-05-13,168,165.73,82.76,Preventive Maintenance,18.92,Unscheduled,Plant A,TX-200,Night,2025-04-12,3,53.19,1.62,3598.53,1509,60,10.51379487,0.12,1137,3321,5,0.082908879,1.864567757,82.44642857,Software,Relay,Preventive,1490,4.438573316,3.562858007,Evening,25.8075803,11760,23884.17785,26921.43099,3425.747689,24.24865207,43637.01964,150,6090,9.500951453,10186.95389
MCH041,2025-05-13,168,146.22,88.89,Preventive Maintenance,2.27,Unscheduled,Plant A,TX-300,Night,2025-05-01,8,36.3,1.62,3456.06,1251,70,10.95476013,0.12,1194,2484.2,12,0.067300586,1.864567757,79.07142857,Electrical,HMI Panel,Preventive,1349,4.542586751,2.738407425,Night,26.11769441,10080,17886.73652,26921.43099,10030.96515,21.77819408,48850.18612,150,6757.5,22.62491381,-440.2922327
MCH017,2025-05-13,168,149.08,95,Preventive Maintenance,8.32,Scheduled,Plant B,TX-200,Evening,2025-03-30,1,31.05,3.105957447,3724.87,1787,60,13.27471768,0.12,1042,3395.8,7,0.09675696,2.174893668,11.9047619,Mechanical,Relay,Preventive,1718,4.704,3.802081484,Night,29.84684557,8400,20945.50136,28471.33708,4637.687394,25.83051455,54565.75147,150,5911.5,0.205431433,1486.711495
MCH036,2025-05-13,168,141.94,88.89,Electrical Fault,18.66,Scheduled,Plant B,TX-300,Morning,2025-04-18,0,40.98,2.38,2729.65,1673,60,10.95476013,0.12,1666,3013.6,18,0.074997269,3.367383648,88.21428571,Software,PLC Module,Corrective,1917,4.906542056,2.74956638,Night,23.75633309,11760,17243.95805,33816.30824,6567.12687,17.79168664,60206.96335,150,889.5,13.99686673,13468.23444
